timestamp(ms),RAW,
"1714597373.855","0",
"1714597373.857","0",
"1714597373.859","0",
"1714597373.861","0",
"1714597373.863","0",
"1714597373.866","0",
"1714597373.867","0",
"1714597373.87","0",
"1714597373.871","0",
"1714597373.874","0",
"1714597373.876","0",
"1714597373.877","0",
"1714597373.88","0",
"1714597373.882","0",
"1714597373.884","0",
"1714597373.885","0",
"1714597373.887","0",
"1714597373.89","0",
"1714597373.892","0",
"1714597373.894","0",
"1714597373.896","0",
"1714597373.898","0",
"1714597373.9","0",
"1714597373.902","0",
"1714597373.904","0",
"1714597373.906","0",
"1714597373.908","0",
"1714597373.91","0",
"1714597373.912","0",
"1714597373.914","0",
"1714597373.916","0",
"1714597373.918","0",
"1714597373.92","0",
"1714597373.922","0",
"1714597373.924","0",
"1714597373.926","0",
"1714597373.928","0",
"1714597373.93","0",
"1714597373.932","0",
"1714597373.934","0",
"1714597373.936","0",
"1714597373.938","0",
"1714597373.94","0",
"1714597373.942","0",
"1714597373.944","0",
"1714597373.946","0",
"1714597373.948","0",
"1714597373.95","0",
"1714597373.952","0",
"1714597373.954","0",
"1714597373.956","0",
"1714597373.958","0",
"1714597373.96","0",
"1714597373.962","0",
"1714597373.964","0",
"1714597373.966","0",
"1714597373.968","0",
"1714597373.97","0",
"1714597373.972","0",
"1714597373.974","0",
"1714597373.976","0",
"1714597373.978","0",
"1714597373.98","0",
"1714597373.982","0",
"1714597373.984","0",
"1714597373.986","0",
"1714597373.988","0",
"1714597373.99","0",
"1714597373.992","0",
"1714597373.994","0",
"1714597373.996","0",
"1714597373.998","0",
"1714597374","0",
"1714597374.002","0",
"1714597374.004","0",
"1714597374.006","0",
"1714597374.008","0",
"1714597374.011","0",
"1714597374.012","0",
"1714597374.014","0",
"1714597374.016","0",
"1714597374.018","0",
"1714597374.02","0",
"1714597374.022","0",
"1714597374.024","0",
"1714597374.026","0",
"1714597374.028","0",
"1714597374.03","0",
"1714597374.032","0",
"1714597374.034","0",
"1714597374.036","0",
"1714597374.038","0",
"1714597374.04","0",
"1714597374.042","0",
"1714597374.044","0",
"1714597374.046","0",
"1714597374.048","0",
"1714597374.05","0",
"1714597374.053","0",
"1714597374.055","0",
"1714597374.056","0",
"1714597374.059","0",
"1714597374.061","0",
"1714597374.063","0",
"1714597374.065","0",
"1714597374.066","0",
"1714597374.069","0",
"1714597374.071","0",
"1714597374.072","0",
"1714597374.075","0",
"1714597374.077","0",
"1714597374.079","0",
"1714597374.081","0",
"1714597374.083","0",
"1714597374.085","0",
"1714597374.087","0",
"1714597374.089","0",
"1714597374.091","0",
"1714597374.093","0",
"1714597374.095","0",
"1714597374.097","0",
"1714597374.099","0",
"1714597374.101","0",
"1714597374.103","0",
"1714597374.105","0",
"1714597374.107","0",
"1714597374.109","0",
"1714597374.111","0",
"1714597374.113","0",
"1714597374.115","0",
"1714597374.117","0",
"1714597374.119","0",
"1714597374.121","0",
"1714597374.123","0",
"1714597374.125","0",
"1714597374.127","0",
"1714597374.129","0",
"1714597374.131","0",
"1714597374.133","0",
"1714597374.135","0",
"1714597374.137","0",
"1714597374.139","0",
"1714597374.141","0",
"1714597374.143","0",
"1714597374.145","0",
"1714597374.147","0",
"1714597374.149","0",
"1714597374.151","0",
"1714597374.153","0",
"1714597374.155","0",
"1714597374.157","0",
"1714597374.159","0",
"1714597374.161","0",
"1714597374.163","0",
"1714597374.165","0",
"1714597374.167","1",
"1714597374.169","0",
"1714597374.171","0",
"1714597374.173","0",
"1714597374.175","1",
"1714597374.177","1",
"1714597374.179","1",
"1714597374.181","1",
"1714597374.183","1",
"1714597374.185","1",
"1714597374.187","1",
"1714597374.189","1",
"1714597374.191","1",
"1714597374.193","1",
"1714597374.195","1",
"1714597374.197","1",
"1714597374.199","1",
"1714597374.201","1",
"1714597374.203","1",
"1714597374.205","1",
"1714597374.207","1",
"1714597374.209","1",
"1714597374.211","1",
"1714597374.213","1",
"1714597374.215","1",
"1714597374.217","1",
"1714597374.219","1",
"1714597374.221","1",
"1714597374.223","1",
"1714597374.225","1",
"1714597374.227","1",
"1714597374.23","1",
"1714597374.231","1",
"1714597374.233","1",
"1714597374.236","1",
"1714597374.237","1",
"1714597374.24","1",
"1714597374.241","1",
"1714597374.243","1",
"1714597374.246","1",
"1714597374.248","1",
"1714597374.249","1",
"1714597374.251","2",
"1714597374.254","2",
"1714597374.255","1",
"1714597374.258","1",
"1714597374.259","1",
"1714597374.262","1",
"1714597374.264","1",
"1714597374.266","1",
"1714597374.268","2",
"1714597374.27","1",
"1714597374.272","1",
"1714597374.274","1",
"1714597374.276","1",
"1714597374.278","1",
"1714597374.28","1",
"1714597374.282","1",
"1714597374.284","1",
"1714597374.286","1",
"1714597374.288","1",
"1714597374.29","1",
"1714597374.292","1",
"1714597374.294","1",
"1714597374.296","1",
"1714597374.298","1",
"1714597374.3","1",
"1714597374.302","1",
"1714597374.304","1",
"1714597374.306","1",
"1714597374.308","1",
"1714597374.31","1",
"1714597374.312","1",
"1714597374.314","1",
"1714597374.316","1",
"1714597374.318","1",
"1714597374.32","1",
"1714597374.322","1",
"1714597374.324","1",
"1714597374.326","1",
"1714597374.328","1",
"1714597374.33","1",
"1714597374.332","1",
"1714597374.334","1",
"1714597374.336","1",
"1714597374.338","1",
"1714597374.34","1",
"1714597374.342","1",
"1714597374.344","1",
"1714597374.346","1",
"1714597374.348","1",
"1714597374.35","1",
"1714597374.352","1",
"1714597374.354","1",
"1714597374.356","1",
"1714597374.358","1",
"1714597374.36","1",
"1714597374.362","1",
"1714597374.364","1",
"1714597374.366","1",
"1714597374.368","0",
"1714597374.37","0",
"1714597374.372","1",
"1714597374.374","1",
"1714597374.376","1",
"1714597374.378","1",
"1714597374.38","1",
"1714597374.382","1",
"1714597374.384","0",
"1714597374.386","1",
"1714597374.388","1",
"1714597374.39","0",
"1714597374.392","0",
"1714597374.395","0",
"1714597374.396","0",
"1714597374.398","1",
"1714597374.4","0",
"1714597374.402","1",
"1714597374.404","1",
"1714597374.406","0",
"1714597374.408","1",
"1714597374.41","0",
"1714597374.412","0",
"1714597374.414","0",
"1714597374.416","0",
"1714597374.418","0",
"1714597374.42","0",
"1714597374.422","0",
"1714597374.424","0",
"1714597374.426","0",
"1714597374.429","0",
"1714597374.43","0",
"1714597374.432","0",
"1714597374.434","0",
"1714597374.436","0",
"1714597374.438","1",
"1714597374.44","1",
"1714597374.443","1",
"1714597374.445","2",
"1714597374.447","2",
"1714597374.449","3",
"1714597374.451","3",
"1714597374.453","3",
"1714597374.455","3",
"1714597374.456","3",
"1714597374.459","3",
"1714597374.461","4",
"1714597374.463","4",
"1714597374.464","4",
"1714597374.467","4",
"1714597374.469","4",
"1714597374.471","4",
"1714597374.473","5",
"1714597374.475","5",
"1714597374.477","5",
"1714597374.479","5",
"1714597374.481","5",
"1714597374.483","6",
"1714597374.485","5",
"1714597374.487","6",
"1714597374.489","6",
"1714597374.491","6",
"1714597374.493","6",
"1714597374.495","6",
"1714597374.497","6",
"1714597374.499","6",
"1714597374.501","6",
"1714597374.503","6",
"1714597374.505","6",
"1714597374.507","6",
"1714597374.509","6",
"1714597374.522","6",
"1714597374.526","6",
"1714597374.527","6",
"1714597374.53","6",
"1714597374.539","6",
"1714597374.54","6",
"1714597374.541","6",
"1714597374.543","6",
"1714597374.546","6",
"1714597374.547","6",
"1714597374.549","6",
"1714597374.551","6",
"1714597374.553","6",
"1714597374.555","6",
"1714597374.557","6",
"1714597374.559","6",
"1714597374.561","6",
"1714597374.563","6",
"1714597374.565","6",
"1714597374.567","6",
"1714597374.569","7",
"1714597374.571","6",
"1714597374.573","6",
"1714597374.575","6",
"1714597374.577","6",
"1714597374.579","5",
"1714597374.581","6",
"1714597374.583","5",
"1714597374.585","5",
"1714597374.587","6",
"1714597374.589","5",
"1714597374.591","6",
"1714597374.593","5",
"1714597374.595","5",
"1714597374.597","5",
"1714597374.599","5",
"1714597374.601","5",
"1714597374.603","5",
"1714597374.605","5",
"1714597374.607","5",
"1714597374.609","5",
"1714597374.611","5",
"1714597374.613","5",
"1714597374.615","5",
"1714597374.617","4",
"1714597374.619","4",
"1714597374.621","4",
"1714597374.623","4",
"1714597374.625","4",
"1714597374.627","4",
"1714597374.63","4",
"1714597374.632","4",
"1714597374.633","4",
"1714597374.635","4",
"1714597374.637","4",
"1714597374.64","4",
"1714597374.642","4",
"1714597374.644","4",
"1714597374.646","4",
"1714597374.648","3",
"1714597374.65","4",
"1714597374.652","4",
"1714597374.654","4",
"1714597374.656","3",
"1714597374.658","3",
"1714597374.66","3",
"1714597374.662","3",
"1714597374.664","3",
"1714597374.666","3",
"1714597374.668","2",
"1714597374.67","3",
"1714597374.672","3",
"1714597374.674","2",
"1714597374.676","2",
"1714597374.678","2",
"1714597374.68","2",
"1714597374.682","3",
"1714597374.684","2",
"1714597374.686","2",
"1714597374.688","2",
"1714597374.69","2",
"1714597374.692","2",
"1714597374.694","1",
"1714597374.696","1",
"1714597374.698","1",
"1714597374.7","2",
"1714597374.702","1",
"1714597374.704","1",
"1714597374.706","1",
"1714597374.708","1",
"1714597374.71","1",
"1714597374.712","1",
"1714597374.714","1",
"1714597374.716","1",
"1714597374.718","1",
"1714597374.72","1",
"1714597374.722","1",
"1714597374.724","1",
"1714597374.726","1",
"1714597374.728","1",
"1714597374.73","0",
"1714597374.732","0",
"1714597374.734","0",
"1714597374.736","0",
"1714597374.738","1",
"1714597374.74","0",
"1714597374.742","0",
"1714597374.744","0",
"1714597374.746","0",
"1714597374.748","0",
"1714597374.75","0",
"1714597374.752","0",
"1714597374.754","0",
"1714597374.756","0",
"1714597374.758","0",
"1714597374.76","0",
"1714597374.762","0",
"1714597374.764","0",
"1714597374.766","0",
"1714597374.768","0",
"1714597374.77","0",
"1714597374.772","0",
"1714597374.774","0",
"1714597374.776","0",
"1714597374.778","0",
"1714597374.78","0",
"1714597374.782","0",
"1714597374.784","0",
"1714597374.786","0",
"1714597374.788","0",
"1714597374.79","0",
"1714597374.792","0",
"1714597374.794","1",
"1714597374.796","0",
"1714597374.798","0",
"1714597374.8","0",
"1714597374.802","0",
"1714597374.804","0",
"1714597374.806","0",
"1714597374.808","0",
"1714597374.811","0",
"1714597374.813","0",
"1714597374.815","0",
"1714597374.817","0",
"1714597374.819","0",
"1714597374.821","0",
"1714597374.823","1",
"1714597374.825","1",
"1714597374.827","0",
"1714597374.829","1",
"1714597374.831","1",
"1714597374.833","1",
"1714597374.835","1",
"1714597374.837","1",
"1714597374.839","1",
"1714597374.841","1",
"1714597374.843","1",
"1714597374.845","1",
"1714597374.847","1",
"1714597374.849","1",
"1714597374.851","2",
"1714597374.853","1",
"1714597374.855","1",
"1714597374.857","2",
"1714597374.859","2",
"1714597374.861","2",
"1714597374.863","1",
"1714597374.865","2",
"1714597374.867","2",
"1714597374.869","2",
"1714597374.871","2",
"1714597374.873","2",
"1714597374.875","2",
"1714597374.877","2",
"1714597374.879","3",
"1714597374.881","2",
"1714597374.883","2",
"1714597374.885","3",
"1714597374.887","3",
"1714597374.889","3",
"1714597374.891","3",
"1714597374.893","3",
"1714597374.895","3",
"1714597374.897","3",
"1714597374.899","3",
"1714597374.901","3",
"1714597374.903","3",
"1714597374.905","3",
"1714597374.907","3",
"1714597374.909","3",
"1714597374.911","3",
"1714597374.913","3",
"1714597374.915","3",
"1714597374.917","3",
"1714597374.919","3",
"1714597374.921","4",
"1714597374.923","3",
"1714597374.925","3",
"1714597374.927","4",
"1714597374.929","4",
"1714597374.931","4",
"1714597374.933","4",
"1714597374.935","4",
"1714597374.937","4",
"1714597374.939","4",
"1714597374.941","4",
"1714597374.943","4",
"1714597374.945","4",
"1714597374.947","4",
"1714597374.949","4",
"1714597374.951","4",
"1714597374.953","4",
"1714597374.955","4",
"1714597374.957","4",
"1714597374.959","5",
"1714597374.961","5",
"1714597374.963","5",
"1714597374.965","5",
"1714597374.967","5",
"1714597374.969","5",
"1714597374.971","5",
"1714597374.973","5",
"1714597374.975","5",
"1714597374.977","5",
"1714597374.979","5",
"1714597374.981","5",
"1714597374.983","5",
"1714597374.985","5",
"1714597374.987","5",
"1714597374.989","5",
"1714597374.991","6",
"1714597374.993","5",
"1714597374.996","6",
"1714597374.997","6",
"1714597374.999","6",
"1714597375.002","6",
"1714597375.004","6",
"1714597375.006","7",
"1714597375.007","7",
"1714597375.01","7",
"1714597375.012","7",
"1714597375.014","7",
"1714597375.016","7",
"1714597375.018","7",
"1714597375.02","7",
"1714597375.022","7",
"1714597375.024","7",
"1714597375.026","7",
"1714597375.028","7",
"1714597375.03","7",
"1714597375.032","7",
"1714597375.034","7",
"1714597375.036","7",
"1714597375.038","7",
"1714597375.04","7",
"1714597375.042","7",
"1714597375.044","7",
"1714597375.046","7",
"1714597375.048","7",
"1714597375.05","7",
"1714597375.052","7",
"1714597375.054","8",
"1714597375.056","7",
"1714597375.058","7",
"1714597375.06","8",
"1714597375.062","8",
"1714597375.064","8",
"1714597375.066","8",
"1714597375.068","7",
"1714597375.07","8",
"1714597375.072","7",
"1714597375.074","7",
"1714597375.076","7",
"1714597375.078","7",
"1714597375.08","6",
"1714597375.082","7",
"1714597375.084","7",
"1714597375.086","6",
"1714597375.088","6",
"1714597375.09","6",
"1714597375.092","6",
"1714597375.094","6",
"1714597375.096","6",
"1714597375.098","6",
"1714597375.1","6",
"1714597375.102","6",
"1714597375.104","6",
"1714597375.106","5",
"1714597375.108","5",
"1714597375.11","5",
"1714597375.112","5",
"1714597375.114","5",
"1714597375.116","5",
"1714597375.118","5",
"1714597375.12","4",
"1714597375.122","4",
"1714597375.124","4",
"1714597375.126","4",
"1714597375.128","4",
"1714597375.13","4",
"1714597375.132","4",
"1714597375.134","4",
"1714597375.136","4",
"1714597375.138","3",
"1714597375.14","3",
"1714597375.142","4",
"1714597375.144","4",
"1714597375.146","4",
"1714597375.148","3",
"1714597375.15","4",
"1714597375.153","4",
"1714597375.154","3",
"1714597375.156","3",
"1714597375.158","3",
"1714597375.16","3",
"1714597375.162","3",
"1714597375.164","3",
"1714597375.166","3",
"1714597375.168","3",
"1714597375.17","3",
"1714597375.172","3",
"1714597375.174","3",
"1714597375.176","3",
"1714597375.178","3",
"1714597375.18","2",
"1714597375.183","3",
"1714597375.184","2",
"1714597375.186","2",
"1714597375.188","2",
"1714597375.191","2",
"1714597375.193","2",
"1714597375.195","3",
"1714597375.196","2",
"1714597375.199","2",
"1714597375.201","2",
"1714597375.203","2",
"1714597375.204","2",
"1714597375.207","2",
"1714597375.209","2",
"1714597375.211","2",
"1714597375.213","2",
"1714597375.215","2",
"1714597375.217","2",
"1714597375.219","1",
"1714597375.221","2",
"1714597375.223","2",
"1714597375.225","2",
"1714597375.227","2",
"1714597375.229","2",
"1714597375.231","2",
"1714597375.233","2",
"1714597375.235","2",
"1714597375.237","1",
"1714597375.239","2",
"1714597375.241","2",
"1714597375.243","2",
"1714597375.245","2",
"1714597375.247","1",
"1714597375.249","2",
"1714597375.251","1",
"1714597375.253","1",
"1714597375.255","1",
"1714597375.257","2",
"1714597375.259","2",
"1714597375.261","2",
"1714597375.263","1",
"1714597375.265","1",
"1714597375.267","1",
"1714597375.269","1",
"1714597375.271","1",
"1714597375.273","1",
"1714597375.275","1",
"1714597375.277","1",
"1714597375.279","1",
"1714597375.281","1",
"1714597375.283","2",
"1714597375.285","1",
"1714597375.287","1",
"1714597375.289","1",
"1714597375.291","1",
"1714597375.293","1",
"1714597375.295","1",
"1714597375.297","1",
"1714597375.299","1",
"1714597375.301","1",
"1714597375.303","1",
"1714597375.305","1",
"1714597375.307","1",
"1714597375.309","1",
"1714597375.311","1",
"1714597375.313","1",
"1714597375.315","1",
"1714597375.317","1",
"1714597375.319","1",
"1714597375.321","1",
"1714597375.323","1",
"1714597375.325","1",
"1714597375.327","1",
"1714597375.329","1",
"1714597375.331","1",
"1714597375.333","1",
"1714597375.335","1",
"1714597375.337","1",
"1714597375.339","1",
"1714597375.341","1",
"1714597375.343","1",
"1714597375.345","1",
"1714597375.347","1",
"1714597375.349","1",
"1714597375.351","1",
"1714597375.353","1",
"1714597375.355","1",
"1714597375.357","1",
"1714597375.359","1",
"1714597375.361","1",
"1714597375.363","1",
"1714597375.365","1",
"1714597375.367","1",
"1714597375.369","1",
"1714597375.371","1",
"1714597375.373","1",
"1714597375.375","1",
"1714597375.377","1",
"1714597375.38","1",
"1714597375.381","1",
"1714597375.383","1",
"1714597375.386","1",
"1714597375.388","1",
"1714597375.389","1",
"1714597375.392","1",
"1714597375.394","1",
"1714597375.396","1",
"1714597375.398","1",
"1714597375.399","1",
"1714597375.401","1",
"1714597375.404","1",
"1714597375.406","1",
"1714597375.408","1",
"1714597375.41","1",
"1714597375.412","1",
"1714597375.414","1",
"1714597375.416","1",
"1714597375.418","1",
"1714597375.42","1",
"1714597375.422","1",
"1714597375.424","1",
"1714597375.426","1",
"1714597375.428","1",
"1714597375.43","1",
"1714597375.432","1",
"1714597375.434","1",
"1714597375.436","1",
"1714597375.438","1",
"1714597375.44","1",
"1714597375.442","1",
"1714597375.444","1",
"1714597375.446","1",
"1714597375.448","1",
"1714597375.45","1",
"1714597375.452","1",
"1714597375.454","1",
"1714597375.456","0",
"1714597375.458","1",
"1714597375.46","1",
"1714597375.462","1",
"1714597375.464","1",
"1714597375.466","1",
"1714597375.468","1",
"1714597375.47","1",
"1714597375.472","1",
"1714597375.474","1",
"1714597375.476","1",
"1714597375.478","1",
"1714597375.48","1",
"1714597375.482","1",
"1714597375.484","1",
"1714597375.486","1",
"1714597375.488","1",
"1714597375.49","1",
"1714597375.492","1",
"1714597375.494","1",
"1714597375.496","1",
"1714597375.498","1",
"1714597375.5","1",
"1714597375.502","1",
"1714597375.504","1",
"1714597375.506","1",
"1714597375.508","1",
"1714597375.51","1",
"1714597375.512","1",
"1714597375.514","1",
"1714597375.516","1",
"1714597375.518","1",
"1714597375.52","1",
"1714597375.522","1",
"1714597375.524","1",
"1714597375.526","1",
"1714597375.528","1",
"1714597375.53","1",
"1714597375.532","1",
"1714597375.534","1",
"1714597375.536","1",
"1714597375.538","1",
"1714597375.54","1",
"1714597375.542","1",
"1714597375.544","1",
"1714597375.547","1",
"1714597375.548","1",
"1714597375.55","1",
"1714597375.552","0",
"1714597375.554","1",
"1714597375.556","1",
"1714597375.558","1",
"1714597375.561","1",
"1714597375.563","1",
"1714597375.565","0",
"1714597375.567","1",
"1714597375.568","0",
"1714597375.57","1",
"1714597375.573","1",
"1714597375.574","1",
"1714597375.576","1",
"1714597375.579","1",
"1714597375.581","1",
"1714597375.583","1",
"1714597375.585","1",
"1714597375.586","1",
"1714597375.588","1",
"1714597375.591","1",
"1714597375.594","0",
"1714597375.595","1",
"1714597375.597","0",
"1714597375.62","1",
"1714597375.621","0",
"1714597375.623","1",
"1714597375.625","0",
"1714597375.629","1",
"1714597375.63","1",
"1714597375.631","1",
"1714597375.633","1",
"1714597375.635","1",
"1714597375.637","0",
"1714597375.639","0",
"1714597375.641","1",
"1714597375.643","1",
"1714597375.645","1",
"1714597375.647","1",
"1714597375.649","0",
"1714597375.651","1",
"1714597375.653","1",
"1714597375.655","1",
"1714597375.657","1",
"1714597375.659","1",
"1714597375.661","1",
"1714597375.663","1",
"1714597375.665","0",
"1714597375.667","0",
"1714597375.669","1",
"1714597375.671","1",
"1714597375.673","1",
"1714597375.675","1",
"1714597375.677","0",
"1714597375.679","1",
"1714597375.681","1",
"1714597375.683","1",
"1714597375.685","1",
"1714597375.687","1",
"1714597375.689","1",
"1714597375.691","1",
"1714597375.693","1",
"1714597375.695","1",
"1714597375.697","1",
"1714597375.699","1",
"1714597375.701","0",
"1714597375.703","1",
"1714597375.705","0",
"1714597375.707","1",
"1714597375.709","0",
"1714597375.711","1",
"1714597375.713","0",
"1714597375.715","1",
"1714597375.717","1",
"1714597375.719","1",
"1714597375.721","1",
"1714597375.723","0",
"1714597375.725","1",
"1714597375.727","1",
"1714597375.729","1",
"1714597375.731","1",
"1714597375.733","0",
"1714597375.735","1",
"1714597375.737","0",
"1714597375.739","1",
"1714597375.741","1",
"1714597375.743","1",
"1714597375.746","1",
"1714597375.748","1",
"1714597375.749","1",
"1714597375.751","1",
"1714597375.754","1",
"1714597375.755","1",
"1714597375.757","1",
"1714597375.759","0",
"1714597375.762","1",
"1714597375.764","1",
"1714597375.765","1",
"1714597375.768","1",
"1714597375.77","1",
"1714597375.772","1",
"1714597375.774","1",
"1714597375.776","1",
"1714597375.778","1",
"1714597375.78","1",
"1714597375.782","1",
"1714597375.784","1",
"1714597375.786","1",
"1714597375.788","1",
"1714597375.79","1",
"1714597375.792","1",
"1714597375.794","0",
"1714597375.796","1",
"1714597375.798","1",
"1714597375.8","1",
"1714597375.802","1",
"1714597375.804","1",
"1714597375.806","1",
"1714597375.808","1",
"1714597375.81","1",
"1714597375.812","1",
"1714597375.814","1",
"1714597375.816","1",
"1714597375.818","1",
"1714597375.82","1",
"1714597375.822","1",
"1714597375.824","1",
"1714597375.826","1",
"1714597375.828","1",
"1714597375.83","1",
"1714597375.832","1",
"1714597375.834","1",
"1714597375.836","1",
"1714597375.838","1",
"1714597375.84","1",
"1714597375.842","1",
"1714597375.844","1",
"1714597375.846","1",
"1714597375.848","1",
"1714597375.85","1",
"1714597375.852","1",
"1714597375.854","1",
"1714597375.856","1",
"1714597375.858","1",
"1714597375.86","1",
"1714597375.862","1",
"1714597375.864","1",
"1714597375.866","1",
"1714597375.868","1",
"1714597375.87","1",
"1714597375.872","1",
"1714597375.874","1",
"1714597375.876","1",
"1714597375.878","1",
"1714597375.88","1",
"1714597375.882","1",
"1714597375.884","1",
"1714597375.886","1",
"1714597375.888","1",
"1714597375.89","1",
"1714597375.892","1",
"1714597375.894","1",
"1714597375.896","1",
"1714597375.898","1",
"1714597375.9","1",
"1714597375.902","1",
"1714597375.904","1",
"1714597375.906","1",
"1714597375.908","1",
"1714597375.91","1",
"1714597375.913","1",
"1714597375.914","1",
"1714597375.916","1",
"1714597375.918","1",
"1714597375.92","1",
"1714597375.922","1",
"1714597375.924","1",
"1714597375.926","1",
"1714597375.928","1",
"1714597375.931","1",
"1714597375.932","1",
"1714597375.934","1",
"1714597375.936","1",
"1714597375.939","1",
"1714597375.941","1",
"1714597375.942","1",
"1714597375.945","1",
"1714597375.947","1",
"1714597375.949","1",
"1714597375.95","1",
"1714597375.952","1",
"1714597375.954","1",
"1714597375.957","1",
"1714597375.959","1",
"1714597375.96","1",
"1714597375.963","1",
"1714597375.965","1",
"1714597375.967","1",
"1714597375.969","2",
"1714597375.971","1",
"1714597375.973","1",
"1714597375.975","1",
"1714597375.977","1",
"1714597375.979","1",
"1714597375.981","1",
"1714597375.983","1",
"1714597375.985","1",
"1714597375.987","2",
"1714597375.989","2",
"1714597375.991","1",
"1714597375.993","2",
"1714597375.995","2",
"1714597375.997","2",
"1714597375.999","2",
"1714597376.001","1",
"1714597376.003","1",
"1714597376.005","2",
"1714597376.007","2",
"1714597376.009","2",
"1714597376.011","2",
"1714597376.013","2",
"1714597376.015","2",
"1714597376.017","2",
"1714597376.019","2",
"1714597376.021","2",
"1714597376.023","2",
"1714597376.025","2",
"1714597376.027","2",
"1714597376.029","2",
"1714597376.031","1",
"1714597376.033","2",
"1714597376.035","2",
"1714597376.037","2",
"1714597376.039","2",
"1714597376.041","2",
"1714597376.043","2",
"1714597376.045","2",
"1714597376.047","2",
"1714597376.049","3",
"1714597376.051","2",
"1714597376.053","2",
"1714597376.055","2",
"1714597376.057","2",
"1714597376.059","2",
"1714597376.061","3",
"1714597376.063","3",
"1714597376.065","2",
"1714597376.067","3",
"1714597376.069","3",
"1714597376.071","3",
"1714597376.073","3",
"1714597376.075","3",
"1714597376.077","3",
"1714597376.079","3",
"1714597376.081","3",
"1714597376.083","3",
"1714597376.085","3",
"1714597376.087","3",
"1714597376.089","3",
"1714597376.091","4",
"1714597376.093","3",
"1714597376.095","3",
"1714597376.097","3",
"1714597376.099","4",
"1714597376.101","4",
"1714597376.103","3",
"1714597376.105","3",
"1714597376.107","3",
"1714597376.109","4",
"1714597376.111","4",
"1714597376.113","4",
"1714597376.115","4",
"1714597376.118","4",
"1714597376.119","4",
"1714597376.121","4",
"1714597376.123","4",
"1714597376.126","4",
"1714597376.127","4",
"1714597376.129","4",
"1714597376.131","4",
"1714597376.133","4",
"1714597376.136","4",
"1714597376.137","4",
"1714597376.14","4",
"1714597376.141","4",
"1714597376.144","4",
"1714597376.146","4",
"1714597376.148","4",
"1714597376.15","4",
"1714597376.152","4",
"1714597376.154","4",
"1714597376.156","4",
"1714597376.158","5",
"1714597376.16","4",
"1714597376.162","4",
"1714597376.164","4",
"1714597376.166","4",
"1714597376.168","4",
"1714597376.17","4",
"1714597376.172","4",
"1714597376.174","4",
"1714597376.176","5",
"1714597376.178","4",
"1714597376.18","4",
"1714597376.182","4",
"1714597376.184","4",
"1714597376.186","5",
"1714597376.188","4",
"1714597376.19","4",
"1714597376.192","4",
"1714597376.194","4",
"1714597376.196","4",
"1714597376.198","4",
"1714597376.2","4",
"1714597376.202","4",
"1714597376.204","5",
"1714597376.206","4",
"1714597376.208","5",
"1714597376.21","5",
"1714597376.212","5",
"1714597376.214","5",
"1714597376.216","5",
"1714597376.218","5",
"1714597376.22","5",
"1714597376.222","5",
"1714597376.224","5",
"1714597376.226","5",
"1714597376.228","5",
"1714597376.23","5",
"1714597376.232","5",
"1714597376.234","5",
"1714597376.236","5",
"1714597376.238","5",
"1714597376.24","5",
"1714597376.242","6",
"1714597376.244","6",
"1714597376.246","6",
"1714597376.248","6",
"1714597376.25","6",
"1714597376.252","6",
"1714597376.254","6",
"1714597376.256","6",
"1714597376.258","6",
"1714597376.26","6",
"1714597376.262","6",
"1714597376.264","6",
"1714597376.266","7",
"1714597376.268","6",
"1714597376.27","6",
"1714597376.272","6",
"1714597376.274","6",
"1714597376.276","6",
"1714597376.278","7",
"1714597376.28","7",
"1714597376.282","7",
"1714597376.284","7",
"1714597376.286","7",
"1714597376.288","7",
"1714597376.29","6",
"1714597376.292","7",
"1714597376.294","7",
"1714597376.297","7",
"1714597376.298","7",
"1714597376.3","7",
"1714597376.302","6",
"1714597376.304","7",
"1714597376.306","6",
"1714597376.308","7",
"1714597376.31","7",
"1714597376.313","7",
"1714597376.314","7",
"1714597376.317","7",
"1714597376.318","7",
"1714597376.321","7",
"1714597376.322","6",
"1714597376.325","5",
"1714597376.326","5",
"1714597376.329","5",
"1714597376.331","4",
"1714597376.333","4",
"1714597376.335","4",
"1714597376.337","3",
"1714597376.339","3",
"1714597376.341","3",
"1714597376.343","3",
"1714597376.345","3",
"1714597376.347","2",
"1714597376.349","2",
"1714597376.351","2",
"1714597376.353","2",
"1714597376.355","2",
"1714597376.357","2",
"1714597376.359","2",
"1714597376.361","2",
"1714597376.363","2",
"1714597376.365","2",
"1714597376.367","1",
"1714597376.369","2",
"1714597376.371","2",
"1714597376.373","2",
"1714597376.375","1",
"1714597376.377","1",
"1714597376.379","1",
"1714597376.381","1",
"1714597376.383","2",
"1714597376.385","1",
"1714597376.387","1",
"1714597376.389","1",
"1714597376.391","1",
"1714597376.393","1",
"1714597376.395","1",
"1714597376.397","1",
"1714597376.399","1",
"1714597376.401","1",
"1714597376.403","1",
"1714597376.405","1",
"1714597376.407","1",
"1714597376.409","1",
"1714597376.411","1",
"1714597376.413","0",
"1714597376.415","0",
"1714597376.417","1",
"1714597376.419","1",
"1714597376.421","1",
"1714597376.423","1",
"1714597376.425","1",
"1714597376.427","0",
"1714597376.429","0",
"1714597376.431","0",
"1714597376.433","0",
"1714597376.435","0",
"1714597376.437","0",
"1714597376.439","1",
"1714597376.441","0",
"1714597376.443","0",
"1714597376.445","0",
"1714597376.447","0",
